family,subfamily,tribe,subtribe,genus,species,attraction_strategies
Orchidaceae,Orchidoideae,Diurideae,Theylymitrinae,Thelymitra,Thelymitra_nuda,1
Orchidaceae,Orchidoideae,Diurideae,Theylymitrinae,Calochilus,Calochilus_caeruleus,1
Orchidaceae,Orchidoideae,Diurideae,Theylymitrinae,Calochilus,Calochilus_campestris,1
Orchidaceae,Orchidoideae,Diurideae,Theylymitrinae,Calochilus,Calochilus_cupreus,1
Orchidaceae,Orchidoideae,Diurideae,Theylymitrinae,Calochilus,Calochilus_holtzei,1
Orchidaceae,Orchidoideae,Diurideae,Theylymitrinae,Calochilus,Calochilus_platychilus,1
Orchidaceae,Orchidoideae,Diurideae,Theylymitrinae,Calochilus,Calochilus_pruinosus,1
Orchidaceae,Orchidoideae,Orchideae,Brownleeinae,Brownleea,Brownleea_coerulea,0
Orchidaceae,Orchidoideae,Orchideae,Brownleeinae,Brownleea,Brownleea_galpinii,0
Orchidaceae,Orchidoideae,Orchideae,Brownleeinae,Brownleea,Brownleea_macroceras,0
Orchidaceae,Orchidoideae,Orchideae,Brownleeinae,Brownleea,Brownleea_parviflora,0
Orchidaceae,Orchidoideae,Orchideae,Brownleeinae,Disperis,Disperis_bolusiana,0
Orchidaceae,Orchidoideae,Orchideae,Brownleeinae,Disperis,Disperis_capensis,1
Orchidaceae,Orchidoideae,Orchideae,Brownleeinae,Disperis,Disperis_cardiophora,0
Orchidaceae,Orchidoideae,Orchideae,Brownleeinae,Disperis,Disperis_fannineae,0
Orchidaceae,Orchidoideae,Orchideae,Brownleeinae,Disperis,Disperis_oxyglossa,0
Orchidaceae,Orchidoideae,Orchideae,Brownleeinae,Disperis,Disperis_purpurata,0
Orchidaceae,Orchidoideae,Orchideae,Brownleeinae,Disperis,Disperis_renibractea,0
Orchidaceae,Orchidoideae,Orchideae,Brownleeinae,Disperis,Disperis_stenoplectron,0
Orchidaceae,Orchidoideae,Orchideae,Brownleeinae,Disperis,Disperis_tysonii,0
Orchidaceae,Orchidoideae,Orchideae,Brownleeinae,Disperis,Disperis_villosa,0
Orchidaceae,Orchidoideae,Orchideae,Brownleeinae,Disperis,Disperis_wealei,0
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Ceratandra,Ceratandra_atrata,0
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Ceratandra,Ceratandra_bicolor,0
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Ceratandra,Ceratandra_globosa,1
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Ceratandra,Ceratandra_grandiflora,0
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Ceratandra,Ceratandra_harveyana,0
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Corycium,Corycium_bicolorum,0
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Corycium,Corycium_carnosum,0
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Corycium,Corycium_crispum,0
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Corycium,Corycium_deflexum,0
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Corycium,Corycium_dracomontanum,0
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Corycium,Corycium_flanaganii,0
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Corycium,Corycium_ingeanum,0
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Corycium,Corycium_orobanchoides,0
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Evotella,Evotella_rubiginosa,0
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Pterygodium,Pterygodium_acutifolium,0
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Pterygodium,Pterygodium_alatum,0
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Pterygodium,Pterygodium_caffrum,0
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Pterygodium,Pterygodium_catholicum,0
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Pterygodium,Pterygodium_cooperi,0
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Pterygodium,Pterygodium_cruciferum,0
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Pterygodium,Pterygodium_hallii,0
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Pterygodium,Pterygodium_hastatum,0
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Pterygodium,Pterygodium_inversum,0
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Pterygodium,Pterygodium_leucanthum,0
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Pterygodium,Pterygodium_magnum,0
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Pterygodium,Pterygodium_pentherianum,0
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Pterygodium,Pterygodium_platypetalum,0
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Pterygodium,Pterygodium_schelpei,0
Orchidaceae,Orchidoideae,Orchideae,Coryciinae,Pterygodium,Pterygodium_volucris,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Anacamptis,Anacamptis_boryi,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Anacamptis,Anacamptis_collina,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Anacamptis,Anacamptis_coriophora,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Anacamptis,Anacamptis_israelitica,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Anacamptis,Anacamptis_laxiflora,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Anacamptis,Anacamptis_morio,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Anacamptis,Anacamptis_palustris,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Anacamptis,Anacamptis_papilionacea,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Anacamptis,Anacamptis_pyramidalis,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Bonatea,Bonatea_cassidea,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Bonatea,Bonatea_polypodantha,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Bonatea,Bonatea_speciosa,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Brachycorythis,Brachycorythis_conica,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Chamorchis,Chamorchis_alpina,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Cynorkis,Cynorkis_uniflora,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Dactylorhiza,Dactylorhiza_aristata,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Dactylorhiza,Dactylorhiza_elata,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Dactylorhiza,Dactylorhiza_fuchsii,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Dactylorhiza,Dactylorhiza_hatagirea,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Dactylorhiza,Dactylorhiza_incarnata,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Dactylorhiza,Dactylorhiza_lapponica,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Dactylorhiza,Dactylorhiza_maculata,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Dactylorhiza,Dactylorhiza_majalis,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Dactylorhiza,Dactylorhiza_ochroleuca,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Dactylorhiza,Dactylorhiza_praetermissa,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Dactylorhiza,Dactylorhiza_romana,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Dactylorhiza,Dactylorhiza_sambucina,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Dactylorhiza,Dactylorhiza_sphagnicola,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Dactylorhiza,Dactylorhiza_sudetica,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Dactylorhiza,Dactylorhiza_transsilvanica,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Dactylorhiza,Dactylorhiza_viridis,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Galearis,Galearis_diantha,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Galearis,Galearis_rotundifolia,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Galearis,Galearis_spectabilis,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Gymnadenia,Gymnadenia_cenisia,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Gymnadenia,Gymnadenia_conopsea,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Gymnadenia,Gymnadenia_corneliana,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Gymnadenia,Gymnadenia_lithopolitanica,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Gymnadenia,Gymnadenia_nigra,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Gymnadenia,Gymnadenia_odoratissima,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Gymnadenia,Gymnadenia_rhellicani,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Gymnadenia,Gymnadenia_rubra,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Gymnadenia,Gymnadenia_runei,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Gymnadenia,Gymnadenia_widderi,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_davidii,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_decaryana,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_epipactidea,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_foliosa,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_fordii,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_glaucifolia,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_gourlieana,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_hexaptera,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_johannensis,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_limprichtii,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_macronectar,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_megapotamensis,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_montevidensis,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_parviflora,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_paulistana,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_pleiophylla,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_radiata,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_rhodocheila,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_rupicola,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_sagittifera,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Habenaria,Habenaria_tridactylites,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Hemipilia,Hemipilia_flabellata,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Herminium,Herminium_monorchis,0
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Himantoglossum,Himantoglossum_adriaticum,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Himantoglossum,Himantoglossum_caprinum,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Himantoglossum,Himantoglossum_comperianum,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Himantoglossum,Himantoglossum_hircinum,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Himantoglossum,Himantoglossum_jankae,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Himantoglossum,Himantoglossum_metlesicsianum,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Himantoglossum,Himantoglossum_robertianum,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Neotinea,Neotinea_maculata,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Neotinea,Neotinea_tridentata,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Neotinea,Neotinea_ustulata,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_aegaea,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_aegirtica,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_aesculapii,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_africana,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_alasiatica,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_annae,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_algarvensis,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_apifera,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_apiformis,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_apollonae,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_aprilia,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_apulica,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_arachnitiformis,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_araneola,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_archipelagi,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_argentaria,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_argolica,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_ariadnae,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_arnoldii,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_atlantica,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_attaviria,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_attica,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_aurelia,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_aveyronensis,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_aymoninii,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_balearica,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_basilissa,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_battandieri,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_benacensis,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_bertolonii,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_bertoloniiformis,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_biancae,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_bilunulata,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_biscutella,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_blitopertha,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_bombyliflora,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_bornmuelleri,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_bucephala,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_caesiella,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_calocaerina,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_calypsus,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_candica,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_catalaunica,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_celiensis,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_cerastes,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_ceto,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_chestermanii,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_cilentana,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_cilicica,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_ciliata,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_cinereophila,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_colossaea,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_corsica,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_cornuta,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_cornutula,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_crabronifera,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_crassicornis,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_creberrima,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_cressa,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_cretensis,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_cretica,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_creticola,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_delforgei,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_delphinensis,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_dianica,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_discors,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_drumana,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_dyctinnae,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_dyris,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_elatior,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_elegans,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_eleonorae,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_episcopalis,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_exaltata,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_explanata,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_fabrella,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_ferrum-equinum,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_flavicans,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_flavomarginata,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_fleischmannii,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_fuciflora,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_funerea,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_fusca,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_fusca_II,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_fusca_III,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_gackiae,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_garganica,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_gazella,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_gortynia,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_gottfriediana,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_gracilis,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_grammica,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_grandiflora,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_grigoriana,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_hebes,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_heldreichii,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_helenae,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_helios,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_herae,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_heterochila,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_holoserica,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_holubyana,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_hygrophila,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_incubacea,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_insectifera,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_integra,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_iricolor,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_isaura,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_israelitica,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_kedra,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_kotschyi,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_kreutzii,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_labiosa,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_lacaitae,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_laurensis,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_leochroma,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_leptomera,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_lesbis,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_leucadica,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_levantina,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_lindia,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_lojaconoi,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_lucana,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_lucentina,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_lucis,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_lunulata,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_lupercalis,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_lutea,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_lyciensis,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_malacitana,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_mammosa,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_marmorata,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_massiliensis,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_melena,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_melitensis,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_meropes,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_mesaritica,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_minutula,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_montis-leonis,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_morio,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_morisii,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_murbeckii,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_mycenencis,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_neglecta,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_normanii,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_obaesa,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_oblita,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_occidentalis,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_oestrifera,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_omegaifera,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_ortuabis,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_oxyrrhynchos,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_pallida,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_pallidula,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_panattensis,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_panormitana,1
Orchidaceae,Orchidoideae,Orchideae,Orchidinae,Ophrys,Ophrys_parosica,1
