family,subfamily,tribe,subtribe,genus,species,terrestrial,epiphytic,tropic,subtropic,temperate,pollination_vectors
Orchidaceae,Epidendroideae,Malaxideae,Malaxidinae,Malaxis,Malaxis_histionantha,1,0,1,0,0,0
Orchidaceae,Epidendroideae,Malaxideae,Malaxidinae,Malaxis,Malaxis_massonii,1,0,1,0,0,0
Orchidaceae,Epidendroideae,Malaxideae,Malaxidinae,Malaxis,Malaxis_monophyllos,1,0,0,0,1,1
Orchidaceae,Epidendroideae,Malaxideae,Malaxidinae,Malaxis,Malaxis_paludosa,1,0,0,0,1,1
Orchidaceae,Epidendroideae,Malaxideae,Malaxidinae,Malaxis,Malaxis_unifolia,1,0,0,0,1,1
Orchidaceae,Epidendroideae,Malaxideae,Malaxidinae,Oberonia,Oberonia_cleistogama,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Malaxideae,Malaxidinae,Oberonia,Oberonia_disticha,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Malaxideae,Malaxidinae,Oberonia,Oberonia_falconeri,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Malaxideae,Malaxidinae,Oberonia,Oberonia_linearis,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Malaxideae,Malaxidinae,Oberonia,Oberonia_rufilabris,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Neottieae,Neottinae,Cephalanthera,Cephalanthera_austinae,1,0,0,0,1,1
Orchidaceae,Epidendroideae,Neottieae,Neottinae,Cephalanthera,Cephalanthera_damasonium,1,0,0,0,1,1
Orchidaceae,Epidendroideae,Neottieae,Neottinae,Cephalanthera,Cephalanthera_longifolia,1,0,0,1,1,1
Orchidaceae,Epidendroideae,Neottieae,Neottinae,Cephalanthera,Cephalanthera_rubra,1,0,0,1,1,1
Orchidaceae,Epidendroideae,Neottieae,Neottinae,Epipactis,Epipactis_albensis,1,0,0,0,1,0
Orchidaceae,Epidendroideae,Neottieae,Neottinae,Epipactis,Epipactis_atrorubens,1,0,0,0,1,1
Orchidaceae,Epidendroideae,Neottieae,Neottinae,Epipactis,Epipactis_campeadorii,1,0,0,0,1,0
Orchidaceae,Epidendroideae,Neottieae,Neottinae,Epipactis,Epipactis_confusa,1,0,0,0,1,0
Orchidaceae,Epidendroideae,Neottieae,Neottinae,Epipactis,Epipactis_distans,1,0,0,0,1,1
Orchidaceae,Epidendroideae,Neottieae,Neottinae,Epipactis,Epipactis_dunensis,1,0,0,0,1,1
Orchidaceae,Epidendroideae,Neottieae,Neottinae,Epipactis,Epipactis_fageticola,1,0,0,0,1,1
Orchidaceae,Epidendroideae,Neottieae,Neottinae,Epipactis,Epipactis_fibri,1,0,0,0,1,0
Orchidaceae,Epidendroideae,Neottieae,Neottinae,Epipactis,Epipactis_flava,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Neottieae,Neottinae,Epipactis,Epipactis_futakii,1,0,0,0,1,0
Orchidaceae,Epidendroideae,Neottieae,Neottinae,Epipactis,Epipactis_gigantea,1,0,0,0,1,1
Orchidaceae,Epidendroideae,Neottieae,Neottinae,Epipactis,Epipactis_helleborine,1,0,0,1,1,1
Orchidaceae,Epidendroideae,Neottieae,Neottinae,Epipactis,Epipactis_kleinii,1,0,0,0,1,1
Orchidaceae,Epidendroideae,Neottieae,Neottinae,Epipactis,Epipactis_leptochila,1,0,0,0,1,1
Orchidaceae,Epidendroideae,Neottieae,Neottinae,Epipactis,Epipactis_lusitanica,1,0,0,0,1,1
Orchidaceae,Epidendroideae,Neottieae,Neottinae,Epipactis,Epipactis_microphylla,1,0,0,0,1,0
Orchidaceae,Epidendroideae,Neottieae,Neottinae,Epipactis,Epipactis_muelleri,1,0,0,0,1,0
Orchidaceae,Epidendroideae,Neottieae,Neottinae,Epipactis,Epipactis_palustris,1,0,0,0,1,1
Orchidaceae,Epidendroideae,Neottieae,Neottinae,Epipactis,Epipactis_peitzii,1,0,0,0,1,0
Orchidaceae,Epidendroideae,Neottieae,Neottinae,Epipactis,Epipactis_persica,1,0,0,1,1,0
Orchidaceae,Epidendroideae,Neottieae,Neottinae,Epipactis,Epipactis_phyllanthes,1,0,0,0,1,0
Orchidaceae,Epidendroideae,Neottieae,Neottinae,Epipactis,Epipactis_placentina,1,0,0,0,1,0
Orchidaceae,Epidendroideae,Neottieae,Neottinae,Epipactis,Epipactis_provincialis,1,0,0,0,1,0
Orchidaceae,Epidendroideae,Neottieae,Neottinae,Epipactis,Epipactis_pseudopurpurata,1,0,0,0,1,0
Orchidaceae,Epidendroideae,Neottieae,Neottinae,Epipactis,Epipactis_purpurata,1,0,0,0,1,1
Orchidaceae,Epidendroideae,Neottieae,Neottinae,Epipactis,Epipactis_rhodanensis,1,0,0,0,1,0
Orchidaceae,Epidendroideae,Neottieae,Neottinae,Epipactis,Epipactis_sancta,1,0,0,0,1,0
Orchidaceae,Epidendroideae,Neottieae,Neottinae,Epipactis,Epipactis_thundbergii,1,0,0,1,0,1
Orchidaceae,Epidendroideae,Neottieae,Neottinae,Epipactis,Epipactis_tremolsii,1,0,0,0,1,1
Orchidaceae,Epidendroideae,Neottieae,Neottinae,Epipactis,Epipactis_veratrifolia,1,0,0,1,0,1
Orchidaceae,Epidendroideae,Neottieae,Neottinae,Epipactis,Epipactis_youngiana,1,0,0,0,1,0
Orchidaceae,Epidendroideae,Neottieae,Neottinae,Neottia,Neottia_cordata,1,0,0,0,1,1
Orchidaceae,Epidendroideae,Neottieae,Neottinae,Neottia,Neottia_listeroides,1,0,0,1,1,1
Orchidaceae,Epidendroideae,Neottieae,Neottinae,Neottia,Neottia_nidus-avis,1,0,0,0,1,1
Orchidaceae,Epidendroideae,Neottieae,Neottinae,Neottia,Neottia_ovata,1,0,0,0,1,1
Orchidaceae,Epidendroideae,Neottieae,Neottinae,Neottia,Neottia_puberula,1,0,0,0,1,1
Orchidaceae,Epidendroideae,Neottieae,Nerviliinae,Nervilia,Nervilia_adolfii,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Neottieae,Nerviliinae,Nervilia,Nervilia_ballii,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Neottieae,Nerviliinae,Nervilia,Nervilia_bicarinata,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Neottieae,Nerviliinae,Nervilia,Nervilia_concolor,1,0,1,0,0,0
Orchidaceae,Epidendroideae,Neottieae,Nerviliinae,Nervilia,Nervilia_crociformis,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Neottieae,Nerviliinae,Nervilia,Nervilia_gassneri,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Neottieae,Nerviliinae,Nervilia,Nervilia_kotchii,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Neottieae,Nerviliinae,Nervilia,Nervilia_nipponica,1,0,0,1,0,1
Orchidaceae,Epidendroideae,Neottieae,Nerviliinae,Nervilia,Nervilia_pectinata,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Neottieae,Nerviliinae,Nervilia,Nervilia_petrea,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Neottieae,Nerviliinae,Nervilia,Nervilia_shirensis,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Neottieae,Nerviliinae,Nervilia,Nervilia_stolziana,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Podochileae,Podochilinae,Appendicula,Appendicula_biumbonata,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Podochileae,Podochilinae,Appendicula,Appendicula_bracteata,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Podochileae,Podochilinae,Appendicula,Appendicula_carinifera,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Podochileae,Podochilinae,Appendicula,Appendicula_cleistogama,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Podochileae,Podochilinae,Appendicula,Appendicula_concava,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Podochileae,Podochilinae,Appendicula,Appendicula_djamuensis,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Podochileae,Podochilinae,Appendicula,Appendicula_flaccida,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Podochileae,Podochilinae,Appendicula,Appendicula_isoglossa,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Podochileae,Podochilinae,Appendicula,Appendicula_kaniensis,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Podochileae,Podochilinae,Appendicula,Appendicula_lutea,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Podochileae,Podochilinae,Appendicula,Appendicula_oblonga,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Podochileae,Podochilinae,Appendicula,Appendicula_pseudopendula,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Podochileae,Podochilinae,Appendicula,Appendicula_torricelliana,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Podochileae,Podochilinae,Eria,Eria_clausa,0,1,1,1,0,0
Orchidaceae,Epidendroideae,Podochileae,Podochilinae,Eria,Eria_coronaria,0,1,1,1,0,1
Orchidaceae,Epidendroideae,Podochileae,Podochilinae,Eria,Eria_densa,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Podochileae,Podochilinae,Eria,Eria_floribunda,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Podochileae,Podochilinae,Eria,Eria_isochila,0,0,1,0,0,0
Orchidaceae,Epidendroideae,Podochileae,Podochilinae,Eria,Eria_javanica,0,1,1,1,0,0
Orchidaceae,Epidendroideae,Podochileae,Podochilinae,Eria,Eria_lasiopetala,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Podochileae,Podochilinae,Eria,Eria_pubescens,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Podochileae,Podochilinae,Eria,Eria_robusta,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Podochileae,Podochilinae,Oxystophyllum,Oxystophyllum_excavatum,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Podochileae,Podochilinae,Phreatia,Phreatia_coelonychia,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Podochileae,Podochilinae,Phreatia,Phreatia_densiflora,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Podochileae,Podochilinae,Phreatia,Phreatia_gracilis,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Podochileae,Podochilinae,Phreatia,Phreatia_microphyton,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Podochileae,Podochilinae,Phreatia,Phreatia_oreogena,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Podochileae,Podochilinae,Phreatia,Phreatia_trilobulata,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Podochileae,Podochilinae,Pinalia,Pinalia_excavata,0,1,0,1,1,0
Orchidaceae,Epidendroideae,Podochileae,Podochilinae,Trichotosia,Trichotosia_teysmannii,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Elleanthus,Elleanthus_arpophyllostachys,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Elleanthus,Elleanthus_aurantiacus,1,1,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Elleanthus,Elleanthus_aureus,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Elleanthus,Elleanthus_brasiliensis,1,1,0,1,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Elleanthus,Elleanthus_capitatus,1,1,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Elleanthus,Elleanthus_caravata,1,1,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Elleanthus,Elleanthus_cordidactylus,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Elleanthus,Elleanthus_crinipes,1,0,0,1,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Elleanthus,Elleanthus_glaucophyllus,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Elleanthus,Elleanthus_graminifolius,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Elleanthus,Elleanthus_hymenophorus,1,1,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Elleanthus,Elleanthus_lancifolius,1,1,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Elleanthus,Elleanthus_longibracteatus,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Elleanthus,Elleanthus_robustus,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Elleanthus,Elleanthus_roseus,1,1,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Elleanthus,Elleanthus_sodiroi,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Sobralia,Sobralia_amabilis,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Sobralia,Sobralia_andreae,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Sobralia,Sobralia_atropubescens,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Sobralia,Sobralia_bouchei,1,1,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Sobralia,Sobralia_caloglossa,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Sobralia,Sobralia_callosa,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Sobralia,Sobralia_chrysostoma,1,1,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Sobralia,Sobralia_ciliata,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Sobralia,Sobralia_citrea,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Sobralia,Sobralia_crispissima,1,1,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Sobralia,Sobralia_crocea,1,1,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Sobralia,Sobralia_decora,1,1,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Sobralia,Sobralia_dichotoma,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Sobralia,Sobralia_doremiliae,1,1,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Sobralia,Sobralia_exigua,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Sobralia,Sobralia_fractiflexus,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Sobralia,Sobralia_geminata,1,0,1,0,0,0
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Sobralia,Sobralia_gloriana,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Sobralia,Sobralia_helleri,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Sobralia,Sobralia_kerryae,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Sobralia,Sobralia_lacerata,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Sobralia,Sobralia_leucoxantha,1,1,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Sobralia,Sobralia_liliastrum,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Sobralia,Sobralia_lindleyana,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Sobralia,Sobralia_macrantha,1,1,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Sobralia,Sobralia_macrophylla,1,1,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Sobralia,Sobralia_mucronata,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Sobralia,Sobralia_quinata,1,1,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Sobralia,Sobralia_recta,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Sobralia,Sobralia_rosea,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Sobralia,Sobralia_theobromina,1,1,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Sobralia,Sobralia_violacea,1,1,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Sobralia,Sobralia_warszewiczii,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Sobralieae,Sobralinae,Sobralia,Sobralia_yauaperyensis,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Triphoreae,Triphorinae,Corymborkis,Corymborkis_corymbis,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Triphoreae,Triphorinae,Corymborkis,Corymborkis_veratrifolia,1,0,1,1,0,1
Orchidaceae,Epidendroideae,Triphoreae,Triphorinae,Tropidia,Tropidia_curculigoides,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Triphoreae,Triphorinae,Tropidia,Tropidia_viridifusca,1,0,0,1,0,1
Orchidaceae,Epidendroideae,Vandeae,Adrorhyzinae,Bromheadia,Bromheadia_alticola,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Adrorhyzinae,Bromheadia,Bromheadia_finlaysoniana,1,0,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Aerangis,Aerangis_brachycarpa,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Aerangis,Aerangis_confusa,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Aerangis,Aerangis_ellisii,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Aerangis,Aerangis_fuscata,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Aerangis,Aerangis_kotschyana,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Aerangis,Aerangis_mystacidii,0,1,1,1,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Aerangis,Aerangis_punctata,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Aerangis,Aerangis_thomsonii,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Aerangis,Aerangis_verdickii,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Aeranthes,Aeranthes_arachnites,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Aeranthes,Aeranthes_grandiflora,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Aeranthes,Aeranthes_strangulata,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Aeranthes,Aeranthes_tenella,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Angraecopsis,Angraecopsis_parviflora,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Angraecum,Angraecum_appendiculatum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Angraecum,Angraecum_arachnites,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Angraecum,Angraecum_borbonicum,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Angraecum,Angraecum_bracteosum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Angraecum,Angraecum_cadetii,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Angraecum,Angraecum_calceolus,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Angraecum,Angraecum_caulescens,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Angraecum,Angraecum_compactum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Angraecum,Angraecum_cornigerum,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Angraecum,Angraecum_costatum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Angraecum,Angraecum_cucullatum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Angraecum,Angraecum_cultriforme,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Angraecum,Angraecum_eburneum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Angraecum,Angraecum_expansum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Angraecum,Angraecum_germinyanum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Angraecum,Angraecum_inapertum,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Angraecum,Angraecum_liliodorum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Angraecum,Angraecum_mauritianum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Angraecum,Angraecum_multiflorum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Angraecum,Angraecum_obsversifolium,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Angraecum,Angraecum_patens,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Angraecum,Angraecum_pectinatum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Angraecum,Angraecum_pingue,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Angraecum,Angraecum_ramosum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Angraecum,Angraecum_sesquipedale,0,1,0,1,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Angraecum,Angraecum_spicatum,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Angraecum,Angraecum_sororium,0,0,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Angraecum,Angraecum_striatum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Angraecum,Angraecum_tenuifolium,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Beclardia,Beclardia_macrostachya,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Campylocentrum,Campylocentrum_aromaticum,0,1,0,1,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Campylocentrum,Campylocentrum_burchellii,0,1,0,1,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Campylocentrum,Campylocentrum_micranthum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Cryptopus,Cryptopus_elatus,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Cyrtorchis,Cyrtorchis_hamata,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Dendrophylax,Dendrophylax_lindenii,0,1,0,1,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Jumellea,Jumellea_divaricata,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Jumellea,Jumellea_exile,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Jumellea,Jumellea_fragrans,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Jumellea,Jumellea_recta,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Jumellea,Jumellea_recurva,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Jumellea,Jumellea_rossii,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Jumellea,Jumellea_stenophylla,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Jumellea,Jumellea_stipitata,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Jumellea,Jumellea_teretifolia,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Jumellea,Jumellea_triquetra,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Jumellea,Jumellea_walleri,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Mystacidium,Mystacidium_aliceae,0,1,0,1,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Jumellea,Jumellea_brayboniae,0,1,0,1,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Jumellea,Jumellea_capense,0,1,0,1,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Jumellea,Jumellea_flanaganii,0,1,0,1,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Jumellea,Jumellea_gracile,0,1,0,1,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Jumellea,Jumellea_pusillum,0,1,0,1,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Jumellea,Jumellea_venosum,0,1,0,1,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Oeonia,Oeonia_rosea,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Oeoniella,Oeoniella_polystachys,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Sobennikoffia,Sobennikoffia_humbertiana,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Aeridinae,Acampe,Acampe_rigida,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Aeridinae,Acampe,Acampe_ochracea,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Aeridinae,Acampe,Acampe_pachyglossa,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Aeridinae,Acampe,Acampe_papillosa,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Aeridinae,Acampe,Acampe_praemorsa,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Aeridinae,Aerides,Aerides_odorata,0,1,1,1,0,1
Orchidaceae,Epidendroideae,Vandeae,Aeridinae,Aerides,Aerides_praemorsa,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Aeridinae,Amesiella,Amesiella_philippinensis,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Aeridinae,Arachnis,Arachnis_xmaingayi,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Aeridinae,Bogoria,Bogoria_moorei,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Aeridinae,Cleisomeria,Cleisomeria_lanatum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Aeridinae,Cleisostoma,Cleisostoma_appendiculatum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Aeridinae,Cleisostoma,Cleisostoma_linearilobatum,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Aeridinae,Cleisostoma,Cleisostoma_parishii,0,1,1,0,0,0
Orchidaceae,Epidendroideae,Vandeae,Aeridinae,Cleisostoma,Cleisostoma_scolopendrifolium,0,1,0,1,1,1
Orchidaceae,Epidendroideae,Vandeae,Aeridinae,Diaphananthe,Diaphananthe_pellucida,0,1,1,0,0,1
Orchidaceae,Epidendroideae,Vandeae,Aeridinae,Holcoglossum,Holcoglossum_amesianum,0,1,1,0,0,0
